date,code,name,type,detail,amount,category
2026-07-24,002109,ST兴化,大宗交易,"成交价 2.49,折溢率 +0.00%,买方 开源证券股份有限公司西安高新分公司",1245000.0,产业资本
2026-07-24,688162,巨一科技,回购,回购进度:董事会预案;已回购 —,,产业资本
2026-07-24,300062,中能电气,龙虎榜,上榜:连续三个交易日内，涨幅偏离值累计达到30%的证券;龙虎榜净买 0.6亿,60185641.11,游资
2026-07-24,001309,德明利,大宗交易,"成交价 399.89,折溢率 +0.00%,买方 国泰海通证券股份有限公司重庆中山三路证券营业部",71980200.0,产业资本
2026-07-24,002698,博实股份,大宗交易,"成交价 11.41,折溢率 -0.08%,买方 中国银河证券股份有限公司金华八一南街证券营业部",2852500.0,产业资本
2026-07-24,002698,博实股份,大宗交易,"成交价 11.41,折溢率 -0.08%,买方 中信建投证券股份有限公司杭州庆春路证券营业部",4221700.0,产业资本
2026-07-24,002046,国机精工,大宗交易,"成交价 43.54,折溢率 -0.09%,买方 财通证券股份有限公司杭州新北街证券营业部",7223300.0,产业资本
2026-07-24,002384,东山精密,大宗交易,"成交价 199.18,折溢率 +0.00%,买方 机构专用",6971300.0,产业资本
2026-07-24,002698,博实股份,大宗交易,"成交价 11.41,折溢率 -0.08%,买方 国泰海通证券股份有限公司深圳红荔西路证券营业部",4221700.0,产业资本
2026-07-24,301273,瑞晨环保,大宗交易,"成交价 30.43,折溢率 -0.21%,买方 财通证券股份有限公司绍兴人民中路证券营业部",2130100.0,产业资本
2026-07-24,688448,磁谷科技,大宗交易,"成交价 36.78,折溢率 -0.21%,买方 财通证券股份有限公司杭州新北街证券营业部",3530900.0,产业资本
2026-07-24,002698,博实股份,大宗交易,"成交价 11.41,折溢率 -0.08%,买方 浙商证券股份有限公司青田涌潮街证券营业部",7074200.0,产业资本
2026-07-24,603112,华翔股份,大宗交易,"成交价 12.5,折溢率 -0.08%,买方 国泰海通证券股份有限公司临汾平阳南街证券营业部",2125000.0,产业资本
2026-07-24,002634,*ST棒杰,大宗交易,"成交价 4.1,折溢率 +0.04%,买方 东方证券股份有限公司上海黄浦区中华路证券营业部",2050000.0,产业资本
2026-07-24,002634,*ST棒杰,大宗交易,"成交价 4.1,折溢率 +0.04%,买方 东方证券股份有限公司上海黄浦区中华路证券营业部",2050000.0,产业资本
2026-07-24,688409,富创精密,大宗交易,"成交价 172.04,折溢率 -0.08%,买方 机构专用",17204000.0,产业资本
2026-07-24,002698,博实股份,大宗交易,"成交价 11.41,折溢率 -0.08%,买方 招商证券股份有限公司西安北大街证券营业部",4221700.0,产业资本
2026-07-24,002698,博实股份,大宗交易,"成交价 11.41,折溢率 -0.08%,买方 中信证券股份有限公司苏州分公司",5705000.0,产业资本
2026-07-24,688258,卓易信息,回购,回购进度:实施中;已回购 0.1亿,13987855.58,产业资本
2026-07-24,300124,汇川技术,大宗交易,"成交价 59.35,折溢率 +0.00%,买方 机构专用",118700000.0,产业资本
2026-07-24,300473,德尔股份,大宗交易,"成交价 17.02,折溢率 -0.17%,买方 财通证券股份有限公司杭州新北街证券营业部",2212600.0,产业资本
2026-07-24,603836,海程邦达,回购,回购进度:实施中;已回购 0.0亿,4816188.4,产业资本
2026-07-24,002422,科伦药业,大宗交易,"成交价 46.65,折溢率 +0.00%,买方 机构专用",38672900.0,产业资本
2026-07-24,002698,博实股份,大宗交易,"成交价 11.41,折溢率 -0.08%,买方 浙商证券股份有限公司上海长乐路证券营业部",5705000.0,产业资本
2026-07-24,301273,瑞晨环保,大宗交易,"成交价 30.43,折溢率 -0.21%,买方 财通证券股份有限公司绍兴人民中路证券营业部",2434400.0,产业资本
2026-07-24,600299,安迪苏,大宗交易,"成交价 7.78,折溢率 -0.02%,买方 国新证券股份有限公司常德武陵大道证券营业部",8713600.0,产业资本
2026-07-24,688409,富创精密,大宗交易,"成交价 172.04,折溢率 -0.08%,买方 机构专用",25806000.0,产业资本
2026-07-24,301308,江波龙,大宗交易,"成交价 370.01,折溢率 +0.00%,买方 广发证券股份有限公司无锡太湖东大道证券营业部",2442100.0,产业资本
2026-07-24,603341,龙旗科技,大宗交易,"成交价 36.67,折溢率 +0.00%,买方 财达证券股份有限公司深圳分公司",11734400.0,产业资本
2026-07-24,603813,原尚股份,大宗交易,"成交价 27.2,折溢率 -0.03%,买方 西部证券股份有限公司西安东大街证券营业部",2992000.0,产业资本
2026-07-24,603061,金海通,大宗交易,"成交价 268.7,折溢率 -0.09%,买方 瑞银证券有限责任公司上海花园石桥路证券营业部",2149600.0,产业资本
2026-07-24,603182,嘉华股份,大宗交易,"成交价 10.85,折溢率 +0.00%,买方 平安证券股份有限公司山东分公司",2343600.0,产业资本
2026-07-24,601899,紫金矿业,大宗交易,"成交价 31.51,折溢率 +0.00%,买方 机构专用",24262700.0,产业资本
2026-07-24,603061,金海通,大宗交易,"成交价 268.7,折溢率 -0.09%,买方 万联证券股份有限公司广州珠江新城证券营业部",2149600.0,产业资本
2026-07-24,301633,港迪技术,大宗交易,"成交价 54.59,折溢率 -0.01%,买方 东海证券股份有限公司上海浦东新区东方路分公司",3471900.0,产业资本
2026-07-24,603061,金海通,大宗交易,"成交价 268.7,折溢率 -0.09%,买方 中信证券股份有限公司上海世博馆路证券营业部",3009400.0,产业资本
2026-07-24,603226,菲林格尔,大宗交易,"成交价 40.44,折溢率 -0.09%,买方 万联证券股份有限公司广州珠江新城证券营业部",2022000.0,产业资本
2026-07-24,605298,必得科技,大宗交易,"成交价 40.01,折溢率 -0.11%,买方 财通证券股份有限公司杭州文二西路证券营业部",2056500.0,产业资本
2026-07-24,001358,兴欣新材,回购,回购进度:董事会预案;已回购 —,,产业资本
2026-07-24,603061,金海通,大宗交易,"成交价 268.7,折溢率 -0.09%,买方 机构专用",2687000.0,产业资本
2026-07-24,688105,诺唯赞,大宗交易,"成交价 15.75,折溢率 -0.07%,买方 中信证券股份有限公司上海世博馆路证券营业部",2047500.0,产业资本
2026-07-24,002634,*ST棒杰,大宗交易,"成交价 4.1,折溢率 +0.04%,买方 东方证券股份有限公司上海黄浦区中华路证券营业部",2050000.0,产业资本
2026-07-24,600031,三一重工,大宗交易,"成交价 19.38,折溢率 -0.01%,买方 机构专用",38760000.0,产业资本
2026-07-24,300951,博硕科技,大宗交易,"成交价 36.48,折溢率 -0.28%,买方 开源证券股份有限公司深圳第一分公司",10214400.0,产业资本
2026-07-24,920078,族兴新材,大宗交易,"成交价 18.84,折溢率 -0.02%,买方 中信证券股份有限公司北京呼家楼证券营业部",4710000.0,产业资本
2026-07-24,688596,正帆科技,大宗交易,"成交价 48.38,折溢率 +0.00%,买方 国泰海通证券股份有限公司总部",9676000.0,产业资本
2026-07-24,688105,诺唯赞,大宗交易,"成交价 15.75,折溢率 -0.07%,买方 国联民生证券股份有限公司总部",2000300.0,产业资本
2026-07-24,603341,龙旗科技,大宗交易,"成交价 36.67,折溢率 +0.00%,买方 财达证券股份有限公司深圳分公司",19728500.0,产业资本
2026-07-24,300951,博硕科技,大宗交易,"成交价 36.48,折溢率 -0.28%,买方 国泰海通证券股份有限公司深圳海德三道证券营业部",10214400.0,产业资本
2026-07-24,688719,爱科赛博,回购,回购进度:实施中;已回购 0.0亿,4833200.0,产业资本
2026-07-24,688409,富创精密,大宗交易,"成交价 172.04,折溢率 -0.08%,买方 机构专用",2064500.0,产业资本
2026-07-24,688525,佰维存储,大宗交易,"成交价 212.85,折溢率 -0.10%,买方 华泰证券股份有限公司深圳平安金融中心证券营业部",200270600.0,产业资本
2026-07-24,603917,合力科技,大宗交易,"成交价 10.59,折溢率 +0.00%,买方 华泰证券股份有限公司总部",8472000.0,产业资本
2026-07-24,301273,瑞晨环保,大宗交易,"成交价 30.43,折溢率 -0.21%,买方 机构专用",8064000.0,产业资本
2026-07-24,688729,屹唐股份,大宗交易,"成交价 27.73,折溢率 -0.02%,买方 机构专用",9705500.0,产业资本
2026-07-24,301633,港迪技术,大宗交易,"成交价 49.88,折溢率 -0.10%,买方 机构专用",3830800.0,产业资本
2026-07-24,688105,诺唯赞,大宗交易,"成交价 15.75,折溢率 -0.07%,买方 中国中金财富证券有限公司深圳中金大厦证券营业部",2000300.0,产业资本
2026-07-24,603341,龙旗科技,大宗交易,"成交价 36.67,折溢率 +0.00%,买方 财达证券股份有限公司深圳分公司",4950500.0,产业资本
2026-07-24,600660,福耀玻璃,大宗交易,"成交价 55.5,折溢率 -0.00%,买方 东方证券股份有限公司泉州津淮街证券营业部",2497500.0,产业资本
2026-07-24,688551,科威尔,大宗交易,"成交价 39.0,折溢率 +0.01%,买方 申万宏源证券有限公司长沙湘江中路证券营业部",3510000.0,产业资本
2026-07-24,600288,大恒科技,回购,回购进度:实施中;已回购 0.2亿,22261881.87,产业资本
2026-07-24,002422,科伦药业,大宗交易,"成交价 46.65,折溢率 +0.00%,买方 机构专用",26336200.0,产业资本
2026-07-24,603811,诚意药业,大宗交易,"成交价 6.41,折溢率 -0.08%,买方 中信证券股份有限公司温州分公司",2230700.0,产业资本
2026-07-24,688757,胜科纳米,大宗交易,"成交价 30.73,折溢率 -0.01%,买方 中国银河证券股份有限公司南京江东中路证券营业部",2000500.0,产业资本
2026-07-27,603061,金海通,大宗交易,"成交价 265.14,折溢率 -0.14%,买方 浙商证券股份有限公司台州环城东路证券营业部",6628500.0,产业资本
2026-07-27,603061,金海通,大宗交易,"成交价 265.14,折溢率 -0.14%,买方 机构专用",26514000.0,产业资本
2026-07-27,603061,金海通,大宗交易,"成交价 265.14,折溢率 -0.14%,买方 机构专用",5011100.0,产业资本
2026-07-27,603061,金海通,大宗交易,"成交价 265.14,折溢率 -0.14%,买方 机构专用",4772500.0,产业资本
2026-07-27,301273,瑞晨环保,大宗交易,"成交价 30.94,折溢率 -0.23%,买方 机构专用",2001800.0,产业资本
2026-07-27,603061,金海通,大宗交易,"成交价 265.14,折溢率 -0.14%,买方 浙商证券股份有限公司上海长乐路证券营业部",3977100.0,产业资本
2026-07-27,603061,金海通,大宗交易,"成交价 265.14,折溢率 -0.14%,买方 招商证券股份有限公司西安北大街证券营业部",5302800.0,产业资本
2026-07-27,603061,金海通,大宗交易,"成交价 265.14,折溢率 -0.14%,买方 机构专用",6628500.0,产业资本
2026-07-27,603061,金海通,大宗交易,"成交价 265.14,折溢率 -0.14%,买方 华泰证券股份有限公司深圳深南大道基金大厦证券营业部",2121100.0,产业资本
2026-07-27,603061,金海通,大宗交易,"成交价 265.14,折溢率 -0.14%,买方 机构专用",2651400.0,产业资本
2026-07-27,603061,金海通,大宗交易,"成交价 265.14,折溢率 -0.14%,买方 华泰证券股份有限公司深圳后海中心路证券营业部",3977100.0,产业资本
2026-07-27,603061,金海通,大宗交易,"成交价 265.14,折溢率 -0.14%,买方 中信建投证券股份有限公司杭州庆春路证券营业部",6628500.0,产业资本
2026-07-27,603050,科林电气,大宗交易,"成交价 16.51,折溢率 -0.08%,买方 华安证券股份有限公司杭州婺江路证券营业部",7429500.0,产业资本
2026-07-27,603061,金海通,大宗交易,"成交价 265.14,折溢率 -0.14%,买方 机构专用",2015100.0,产业资本
2026-07-27,603061,金海通,大宗交易,"成交价 265.14,折溢率 -0.14%,买方 中信证券股份有限公司北京上地证券营业部",2651400.0,产业资本
2026-07-27,603061,金海通,大宗交易,"成交价 265.14,折溢率 -0.14%,买方 广发证券股份有限公司金华光南路证券营业部",5302800.0,产业资本
2026-07-27,603061,金海通,大宗交易,"成交价 265.14,折溢率 -0.14%,买方 浙商证券股份有限公司上海长乐路证券营业部",6628500.0,产业资本
